ts,dpid,opcode,src_ip,dst_ip,src_mac,dst_mac,src_ip_oct,dst_ip_oct,src_mac_b,dst_mac_b,is_request,is_reply,is_gratuitous,dst_mac_zero,req_rate_1s,mac_change_count,label
1766133432.8730552,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133432.874424,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133433.3732488,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133433.374766,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133433.8739493,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133433.8752637,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133434.3743114,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133434.3756661,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133434.8752122,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133434.876756,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133435.3756545,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133435.3771312,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133435.876034,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133435.8776152,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133436.3762105,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133436.3768048,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133436.877231,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133436.878489,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133437.3778358,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133437.379101,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133437.8783906,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133437.8795826,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133438.3790386,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133438.380464,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133438.8794503,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133438.8807101,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133439.3800588,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133439.381265,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133439.8808863,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133439.882738,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133440.3808172,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133440.382088,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133440.88135,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133440.8829877,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133441.3827505,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133441.3843548,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133441.8825545,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133441.8841522,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133442.3832848,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133442.3849306,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133442.8833537,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133442.8850694,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133443.3840382,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133443.3851764,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133443.884207,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133443.8853087,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133444.3848789,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133444.3861709,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133444.8852603,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133444.886423,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133445.3857582,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133445.3871195,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133445.886263,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133445.8874826,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133446.3869023,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133446.3883812,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133446.8873758,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133446.8887672,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133447.3883364,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133447.3898213,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133447.888294,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133447.889652,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133448.3885567,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133448.3898427,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133448.8894873,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133448.891915,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133449.389391,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133449.3906536,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133453.9124188,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133453.9137743,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133454.4128947,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133454.4144082,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133454.913285,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133454.9145553,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133455.4140441,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133455.4152613,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133455.914252,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133455.9154332,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133456.4148242,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133456.416299,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133456.9152446,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133456.9165149,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133457.4159052,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133457.4173946,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133457.9170215,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133457.9185717,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133458.4171438,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133458.4184809,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133458.9174924,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133458.9187746,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133459.417639,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133459.4191175,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133459.918271,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133459.9194598,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133460.4190834,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133460.420341,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133460.919329,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133460.9205003,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133461.4199097,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133461.4211388,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133461.9204168,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133461.9218655,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133462.4210684,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133462.4222653,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133462.9212465,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133462.9223354,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133463.422082,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133463.4235048,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133463.9215667,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133463.9221292,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133464.4232144,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133464.4247217,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133464.9232655,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133464.924467,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133465.423706,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133465.4253552,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133465.924275,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133465.925921,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133466.424919,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133466.4263132,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133466.9259005,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133466.9277623,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133467.4259932,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133467.42714,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133467.9262,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133467.9273987,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133468.4268985,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133468.428226,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133468.9273717,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133468.9288616,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133469.4281046,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133469.4295886,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133469.92833,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133469.9297848,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133470.428842,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133470.4300945,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133470.9294403,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133470.9307077,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133471.4297507,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133471.4310858,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133471.9308865,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133471.9323301,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133472.4314826,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133472.432849,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133472.931408,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133472.9329169,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133473.4320095,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133473.43331,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133473.9322963,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133473.9337726,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133474.4330752,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133474.435131,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133474.9332683,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133474.9345632,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133475.4334147,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133475.4347177,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133475.9347458,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133475.9364321,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133476.434182,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133476.4357247,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133476.9347494,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133476.9363067,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133477.4359167,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133477.4372153,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133477.9360027,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133477.9375772,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133478.4365346,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133478.4380152,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133478.9371722,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133478.9386141,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133479.4377086,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133479.4392178,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133479.9385138,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133479.939765,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133480.439206,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133480.4405224,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133480.9400294,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133480.94147,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133481.4406912,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
1766133481.44213,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133481.9405937,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,0,benign
1766133481.941372,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,0,benign
1766133482.4413948,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,2,0,benign
